"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110"
"821",297,21,14,3,1,65,10,232,4,225,6,3,16,95,4,121,3,43,6,19,122,4,4,6,6,16,3,39,11,8,26,0,100,757,80,3,67,9,8,2,28,23,10,9,5,3,5,9,5,187,8,61,30,191,20,0,4,7,236,3,9,6,59,243,12,4,5,9,14,16,12,7,8,25,8,2,448,2,7,14,6,3,29,10,5,14,2,3,127,13,5,5,5,11,34,6,5,337,9,14,9,35,8,4,11,4,21,13,14,25
"822",293,24,20,3,4,42,14,260,8,211,16,10,16,90,19,93,4,50,2,12,115,7,5,7,2,20,2,42,8,14,32,3,78,740,102,10,84,8,0,6,32,8,3,9,1,9,8,6,7,198,3,87,35,174,34,1,2,4,194,4,10,7,62,259,10,1,2,10,19,27,8,5,11,38,3,5,392,1,13,12,15,3,46,17,1,12,11,2,123,15,3,5,6,12,44,15,6,309,19,5,5,33,11,5,13,5,15,24,5,25
"823",308,33,9,12,1,51,10,202,2,221,8,12,11,85,10,101,1,48,4,9,114,6,4,17,8,15,5,28,16,7,32,4,88,821,120,1,64,2,6,9,30,16,7,7,9,6,1,10,2,213,2,66,43,237,17,2,10,7,199,2,6,11,28,192,6,3,10,13,27,28,7,8,6,22,16,2,397,2,5,6,5,3,56,19,13,8,3,11,117,3,7,4,18,10,44,9,6,286,7,13,6,43,22,2,12,4,21,36,8,18
"824",315,14,13,10,2,71,18,207,4,232,8,7,27,90,1,93,6,45,2,20,127,2,7,7,5,21,5,32,17,3,26,5,100,748,97,3,65,10,8,4,35,5,11,10,6,3,10,11,0,157,8,65,33,183,26,5,4,6,207,0,14,9,37,217,3,3,3,2,34,31,13,4,7,49,5,6,394,9,12,10,15,0,24,11,2,6,12,4,144,11,3,3,8,12,33,11,8,371,32,2,7,44,7,8,14,3,33,15,9,24
"825",282,17,21,0,4,49,8,170,14,239,21,7,23,75,5,73,3,61,1,25,106,11,6,15,2,10,6,37,6,9,22,12,99,770,109,0,61,7,0,7,21,6,15,19,9,3,4,10,2,195,9,47,21,194,13,8,2,10,210,5,9,1,48,220,4,0,7,9,24,17,2,6,19,43,13,6,475,3,5,5,13,14,35,5,5,17,2,4,152,4,1,3,10,21,47,19,10,350,17,5,7,46,14,5,13,5,22,16,10,16
"826",295,15,21,8,2,43,10,202,7,242,12,10,12,75,4,82,1,60,0,22,112,10,11,10,7,20,2,25,20,5,21,3,80,776,120,1,74,4,3,6,33,14,11,7,18,6,3,12,2,192,6,71,20,201,27,3,4,4,190,2,8,6,42,264,8,5,4,12,33,18,11,3,8,34,10,3,445,2,10,7,18,3,31,3,5,9,8,4,146,5,3,7,8,17,35,18,12,335,15,2,5,37,4,0,13,2,16,18,8,21
"827",269,38,21,4,5,55,7,210,1,248,16,26,27,90,5,95,6,52,9,14,140,9,10,2,11,2,5,34,12,17,18,6,116,717,86,2,84,4,4,1,37,12,12,8,9,13,2,4,3,184,7,50,30,201,15,1,17,12,211,7,8,11,63,203,2,5,10,10,17,23,8,2,6,35,5,2,412,10,18,3,17,0,43,5,4,10,13,2,143,10,3,5,3,12,32,16,19,324,15,3,3,28,5,5,12,4,24,21,18,35
"828",306,10,13,6,6,45,17,199,14,205,9,6,24,75,4,98,3,60,8,9,103,6,1,10,6,13,1,28,23,9,17,11,77,796,104,3,99,9,1,5,31,22,17,9,6,2,6,7,4,196,4,62,25,224,32,7,8,3,231,1,9,8,35,217,7,2,7,2,22,18,8,3,5,53,7,1,443,1,9,13,6,6,54,12,16,12,3,3,116,8,2,4,7,12,37,12,8,312,17,5,7,40,7,1,6,4,24,27,3,23
"829",310,28,15,2,6,58,15,187,1,264,8,2,17,89,3,87,3,67,4,14,108,8,7,7,5,12,3,45,13,4,12,11,97,759,98,1,75,10,5,7,26,12,10,10,8,7,11,8,1,206,6,51,31,248,13,1,6,5,180,6,13,10,52,233,4,2,3,9,23,33,4,4,7,30,5,6,412,2,19,12,1,6,35,7,8,6,4,7,132,3,6,2,2,12,44,7,19,338,8,11,6,21,9,13,27,2,20,21,2,25
"830",320,17,20,4,1,72,7,187,9,164,8,10,27,84,2,101,7,63,4,23,141,8,4,14,2,10,13,36,12,6,32,7,86,768,99,7,63,5,3,7,16,12,13,5,3,7,5,3,2,165,3,60,32,211,11,3,6,4,227,4,5,3,52,285,7,2,7,10,15,26,4,3,11,46,5,0,427,3,21,8,14,0,43,10,2,6,4,8,154,3,2,9,3,12,68,6,10,301,17,13,1,39,9,4,14,8,14,11,10,20
"831",319,26,21,3,1,77,11,177,2,250,13,7,18,71,3,93,7,54,5,12,101,4,4,4,11,7,0,46,19,8,23,1,79,732,92,4,86,6,4,5,33,7,17,9,1,4,7,7,0,176,2,71,35,180,43,6,5,5,221,1,8,2,57,215,4,2,4,7,24,27,8,5,8,30,2,5,455,4,9,3,8,2,28,10,11,13,3,1,149,6,3,4,5,11,55,13,16,345,17,7,9,49,8,2,11,3,21,16,13,46
"832",298,17,24,0,2,53,10,238,13,278,14,14,23,76,3,78,8,52,7,30,88,2,2,4,9,25,8,33,10,6,12,1,75,795,110,1,42,13,3,2,52,6,13,9,3,7,5,12,7,211,5,44,27,230,19,4,2,4,209,1,7,7,45,223,3,1,0,9,39,21,8,6,13,24,8,2,415,8,15,4,4,4,40,16,1,4,6,5,119,5,3,3,13,11,45,15,7,338,20,8,2,36,12,1,5,5,19,26,5,15
"833",271,18,17,5,6,64,17,233,3,236,8,3,12,65,12,116,1,62,5,11,129,4,2,11,0,17,1,23,11,3,14,11,103,783,100,4,75,8,8,4,40,10,20,13,3,12,4,8,3,205,6,55,23,221,11,1,4,7,182,5,9,7,42,257,0,0,11,10,36,29,8,3,6,45,2,1,393,9,7,2,5,0,20,12,1,8,6,4,120,7,4,6,6,11,35,13,6,373,18,3,4,29,6,3,9,2,29,33,6,35
"834",309,16,20,2,5,59,19,210,5,232,13,1,19,85,2,94,9,46,6,16,76,19,7,6,8,18,5,39,6,5,28,4,84,774,123,3,75,5,4,9,32,14,15,8,4,6,5,6,6,145,9,58,31,199,20,1,5,4,189,7,15,3,37,194,7,4,5,15,42,27,8,4,17,24,4,6,452,0,10,11,19,8,26,5,4,20,5,3,136,8,8,5,10,12,42,12,16,358,13,6,2,50,10,7,28,2,13,28,5,24
"835",321,31,17,4,1,47,6,216,3,187,9,3,14,67,5,111,9,44,4,16,133,9,2,10,1,10,3,51,9,11,25,3,78,753,121,0,69,4,8,7,35,22,18,12,4,2,6,18,2,183,11,61,23,215,23,4,10,9,227,0,11,9,46,269,13,2,5,5,18,29,15,1,10,48,5,7,396,2,9,11,16,1,28,6,3,15,6,6,129,4,5,6,6,22,48,6,20,273,18,3,5,46,5,13,26,4,15,12,11,24
"836",317,16,15,6,3,38,4,208,1,241,9,10,19,90,2,108,4,60,1,11,100,0,6,7,7,25,7,26,15,10,12,1,90,739,96,5,63,12,2,2,30,5,32,19,8,7,4,12,5,212,8,64,28,225,15,9,1,3,192,6,14,0,48,190,8,4,3,11,18,25,7,7,12,27,7,1,526,2,1,11,9,3,40,17,5,9,12,7,113,7,5,2,4,6,56,21,18,301,10,7,0,45,16,4,14,3,28,20,6,17
"837",315,34,17,5,5,45,8,198,3,237,10,9,19,86,10,70,4,43,2,26,96,5,8,6,2,11,9,38,16,8,19,16,78,757,103,6,72,5,3,7,27,8,20,14,3,6,3,4,5,197,7,56,31,185,24,3,14,2,187,1,11,7,45,199,4,4,6,17,27,24,12,3,8,36,8,2,494,2,9,10,14,3,44,20,4,11,4,1,115,12,2,6,8,14,38,8,6,367,15,10,3,46,3,1,11,4,21,37,5,31
"838",289,16,26,3,10,44,9,224,4,244,15,14,16,72,0,86,2,42,9,9,100,6,8,7,7,18,10,22,15,19,38,3,72,789,88,14,54,5,8,10,45,15,13,6,3,10,2,2,4,191,3,73,26,206,14,0,6,6,165,3,14,4,39,245,5,3,6,4,30,16,12,7,6,39,7,9,461,0,12,2,15,0,37,13,5,8,5,1,148,6,8,7,8,23,47,16,20,317,19,10,15,42,8,6,8,4,14,21,9,19
"839",351,16,19,2,4,46,16,214,0,186,5,3,13,78,1,117,6,63,7,23,115,10,7,13,5,16,4,27,8,10,11,4,84,750,86,4,74,3,5,12,32,11,7,6,2,4,1,6,2,217,11,51,18,198,24,2,2,2,196,1,11,11,55,231,9,1,4,15,41,16,4,4,4,39,6,1,479,8,8,5,11,3,39,11,1,11,8,10,139,8,3,4,11,9,46,13,10,340,7,4,9,44,8,9,16,1,17,20,7,18
"840",282,25,10,4,9,47,11,254,2,261,8,7,14,83,4,93,5,70,6,19,130,4,4,10,2,20,1,35,12,11,16,2,88,739,81,6,80,5,2,4,29,32,19,13,6,5,7,5,8,170,2,48,51,243,23,4,1,10,176,11,25,10,25,237,3,3,7,4,27,34,14,6,4,61,11,15,408,7,3,8,11,0,38,3,6,12,9,7,99,9,3,1,6,14,52,14,4,297,21,3,15,39,10,6,8,2,22,19,12,17
"841",312,11,26,5,8,50,15,186,6,259,20,8,28,82,4,113,6,77,4,22,109,8,10,1,1,5,4,39,13,11,15,6,81,802,96,3,83,6,2,6,32,22,13,6,1,5,3,9,2,160,1,41,34,161,13,5,13,2,171,3,5,7,33,256,9,0,16,2,36,18,12,8,6,35,8,1,468,2,6,8,19,0,30,9,8,8,3,3,121,11,7,4,16,6,49,18,13,332,9,9,5,39,6,4,17,1,23,21,7,26
"842",325,25,24,1,8,56,18,195,4,238,5,6,18,68,3,98,7,47,4,20,99,6,3,2,3,10,4,24,17,5,16,7,97,738,88,0,102,4,4,4,37,8,17,6,2,3,9,7,1,214,10,52,21,198,30,5,8,2,186,3,7,3,43,252,9,7,9,6,21,24,10,12,15,25,7,4,472,4,15,11,21,2,32,24,2,14,8,3,114,4,0,5,7,11,40,7,6,346,10,8,6,33,12,10,27,6,26,19,3,16
"843",295,18,17,4,6,38,12,189,3,251,18,11,23,107,4,71,3,45,0,13,112,5,1,5,6,20,2,23,13,17,25,9,85,772,115,1,86,11,5,14,30,13,16,11,8,15,7,10,16,182,1,64,28,173,22,5,9,3,148,2,16,5,68,240,1,4,6,6,21,31,17,9,8,34,12,7,440,4,11,5,3,1,52,7,1,11,8,6,121,4,6,8,9,16,29,18,13,335,26,3,10,51,12,3,11,2,15,15,17,24
"844",295,18,21,3,3,61,23,225,7,219,6,1,17,75,7,95,6,69,9,21,110,5,11,4,6,33,7,38,13,10,17,4,94,748,89,2,105,16,10,3,40,11,11,11,3,18,12,3,3,189,12,67,36,186,21,5,5,0,177,7,8,8,53,248,9,2,4,13,30,26,5,4,4,34,12,7,406,5,19,8,6,4,55,10,2,19,8,4,116,4,4,6,8,14,29,10,7,325,9,11,4,41,9,2,16,0,12,13,4,20
"845",319,23,23,7,4,50,8,227,10,206,11,9,25,59,12,114,4,58,5,7,116,7,3,13,4,25,2,21,16,7,16,1,65,741,100,2,67,6,5,5,32,9,19,5,2,3,5,10,5,217,13,64,25,205,14,8,2,6,193,0,8,6,41,221,12,2,15,7,29,25,11,7,21,42,13,3,418,7,10,4,17,1,46,6,8,5,12,22,137,6,8,3,3,21,43,13,7,307,17,13,16,44,6,5,13,0,20,20,13,26
"846",303,14,17,7,4,47,28,214,3,238,6,3,20,86,6,97,11,67,3,13,111,4,7,6,9,5,6,39,11,6,28,2,83,771,96,6,87,8,5,8,17,11,24,10,3,10,1,15,2,169,3,64,26,195,15,1,0,5,182,3,15,11,50,237,15,1,3,3,17,25,22,4,6,46,6,0,421,4,10,9,8,7,34,16,4,5,10,0,142,5,8,3,9,13,42,12,7,334,12,10,8,65,8,1,21,3,13,19,11,24
"847",317,13,29,2,4,67,15,226,5,253,11,8,27,80,9,77,1,57,6,7,125,10,7,12,9,18,4,30,6,4,11,8,76,729,123,6,93,7,3,9,26,11,14,4,9,6,2,9,1,176,3,67,31,193,28,0,5,1,201,1,7,5,67,242,4,2,6,9,31,32,9,7,3,40,8,7,368,2,16,11,11,1,37,20,4,9,2,3,119,6,6,4,5,17,42,12,8,333,21,8,6,38,14,7,29,6,14,16,10,24
"848",293,29,30,1,3,44,20,236,5,239,3,8,19,91,6,84,11,70,1,12,133,5,7,15,2,22,5,45,17,7,24,8,93,731,95,1,77,5,4,4,51,7,9,9,6,4,1,7,0,190,3,66,23,202,20,1,12,7,158,2,13,3,35,201,5,7,1,17,20,29,8,2,13,43,7,1,421,4,15,3,12,5,58,16,11,5,11,5,145,8,5,0,3,16,32,12,3,352,20,5,9,36,8,1,15,6,22,15,7,26
"849",337,25,25,1,0,48,4,213,13,205,5,8,14,102,3,83,2,44,7,24,155,8,13,8,2,14,2,36,17,7,18,7,75,772,93,6,62,5,5,8,19,17,15,11,4,7,8,16,3,194,7,34,22,190,14,8,3,3,206,2,8,2,56,217,12,1,2,15,17,21,12,4,3,35,10,10,433,6,8,3,9,3,38,8,4,9,7,4,168,17,7,10,4,17,53,18,12,308,16,6,5,37,11,5,13,3,27,19,8,20
"850",332,15,15,4,3,52,14,220,2,243,16,7,19,72,5,103,5,56,3,14,131,13,2,8,4,18,7,33,5,5,20,4,71,755,115,2,68,7,7,4,28,20,17,7,5,3,2,8,4,181,5,59,29,198,21,2,3,8,212,0,8,13,60,199,8,6,7,9,29,26,12,11,9,58,12,5,414,5,15,3,6,3,33,10,3,14,5,1,117,4,4,4,3,23,52,14,8,335,14,8,5,30,10,3,21,2,18,20,10,20
"851",296,7,22,3,5,62,17,206,3,223,18,1,21,71,3,97,7,67,5,10,139,5,3,5,5,16,9,35,11,17,19,0,69,801,115,4,85,8,11,8,48,9,23,7,2,11,4,8,0,207,6,56,30,216,15,8,5,4,217,2,11,5,29,196,5,3,11,15,36,19,3,2,4,53,6,0,439,0,9,5,4,0,37,5,6,5,4,1,122,2,1,3,7,11,38,11,9,323,18,4,9,28,7,8,7,6,21,36,7,22
"852",315,30,26,2,0,46,8,190,2,243,5,4,11,67,1,100,9,60,2,16,112,8,1,6,4,20,3,22,9,9,26,5,121,790,104,1,68,5,2,9,27,16,19,6,6,8,3,20,5,198,6,64,44,198,26,1,3,6,202,8,8,9,48,198,9,4,6,10,25,21,7,6,4,23,2,9,419,6,10,7,11,6,52,18,4,14,7,6,125,5,6,7,4,6,26,6,7,353,9,5,5,36,12,7,24,3,20,24,4,29
"853",301,21,18,6,3,47,7,238,3,205,11,8,12,74,8,88,11,77,1,10,103,7,3,4,3,16,3,34,15,5,46,6,97,758,81,3,79,8,7,5,28,22,13,11,3,12,6,3,6,182,6,48,35,176,35,13,2,8,207,7,4,4,37,228,12,8,8,8,26,29,10,8,4,37,3,1,435,3,5,5,17,1,31,12,6,12,6,3,147,10,0,5,10,17,21,8,8,342,28,9,10,52,8,3,13,3,26,21,5,36
"854",314,14,22,3,3,45,10,236,5,264,10,13,22,67,3,118,6,61,1,13,118,7,2,5,6,14,5,42,7,7,19,0,85,789,79,8,83,4,5,3,31,5,13,3,3,3,3,7,1,148,6,51,35,206,24,11,5,3,201,1,8,3,46,216,6,2,3,10,15,17,10,3,5,47,7,3,467,1,10,13,5,3,53,17,4,11,14,3,151,7,7,5,6,5,32,12,13,320,7,8,10,50,8,2,14,3,13,20,4,23
"855",288,13,15,0,5,47,12,233,1,189,14,6,16,99,5,75,5,54,0,21,95,6,7,10,11,19,7,41,7,4,30,6,91,748,94,3,74,4,8,8,21,4,16,4,9,4,7,13,5,222,3,62,26,190,30,1,8,8,202,4,8,1,63,228,8,2,5,16,22,36,11,12,5,29,19,6,437,5,8,9,6,3,31,2,3,11,9,2,142,2,0,3,8,13,55,13,7,351,11,3,10,55,15,5,20,4,24,29,4,19
"856",345,28,25,0,3,62,14,187,10,248,9,17,18,76,4,103,11,55,6,10,100,1,8,7,5,11,1,29,13,16,19,20,80,754,88,9,72,6,2,13,29,8,29,12,6,3,0,14,5,165,2,74,18,181,18,7,9,3,241,3,16,3,57,225,3,3,12,13,19,8,23,6,1,33,3,3,418,7,7,12,4,0,30,20,1,3,9,2,138,8,8,2,3,9,36,19,9,363,16,10,5,31,4,4,10,6,23,27,5,11
"857",270,22,23,1,4,65,14,202,4,229,9,4,20,93,12,95,4,53,4,11,118,7,3,3,4,23,5,23,11,13,14,1,94,750,95,5,72,8,5,0,27,9,10,7,5,9,0,8,6,208,9,78,32,205,19,3,17,6,228,9,8,3,33,218,8,1,4,16,40,19,19,6,9,36,6,5,420,3,17,12,13,4,40,12,5,4,5,1,142,4,1,2,3,22,29,14,22,309,38,4,4,51,7,1,13,1,20,20,10,28
"858",314,17,24,6,5,59,5,218,9,228,19,16,21,75,2,96,3,48,9,17,109,6,2,3,1,14,4,36,18,13,12,11,90,797,76,0,81,6,1,7,27,13,12,8,2,8,5,5,4,178,3,67,33,210,13,2,3,8,203,2,7,2,70,223,6,4,4,8,26,21,6,8,4,23,8,2,383,7,14,6,6,5,37,13,1,5,3,4,126,2,2,3,13,17,27,22,4,366,25,4,5,64,17,6,27,5,22,22,9,22
"859",334,26,22,1,4,61,15,215,1,246,14,6,15,90,1,112,7,53,3,23,99,4,4,7,1,11,10,30,5,10,26,3,88,742,78,3,82,4,6,1,29,15,14,6,2,4,1,10,4,185,6,61,32,230,10,5,15,2,176,4,8,4,46,239,9,4,6,9,22,33,11,8,8,27,4,3,455,1,10,3,12,8,48,14,2,7,7,4,145,6,5,8,5,11,47,16,10,323,12,2,6,33,6,3,8,0,16,18,5,29
"860",262,16,16,4,8,66,9,171,3,237,8,13,19,73,11,90,5,43,2,27,112,10,2,8,0,20,1,36,10,17,14,4,93,748,91,9,116,9,7,7,22,13,23,8,3,9,1,4,0,205,12,77,23,221,13,1,8,4,197,11,12,7,51,207,11,1,19,12,27,23,12,3,3,27,24,1,459,3,12,6,9,8,33,3,2,17,5,3,144,9,8,8,11,20,38,11,7,331,18,7,14,30,4,2,9,7,19,10,8,33
"861",285,18,25,1,2,66,19,194,5,227,12,5,27,91,3,130,7,37,3,19,97,5,5,17,12,19,9,39,16,6,18,2,90,778,92,1,78,6,5,7,30,14,8,6,5,4,2,11,6,210,7,60,36,190,24,11,3,8,185,5,8,8,49,197,4,5,8,7,24,32,5,1,8,28,6,3,429,4,19,4,9,1,44,21,1,8,6,1,129,9,4,5,7,14,42,9,10,348,12,7,7,49,7,3,9,4,19,24,4,35
"862",294,20,21,3,1,47,14,228,2,234,8,3,11,70,4,82,1,48,0,24,127,7,6,7,3,16,8,41,13,8,24,6,82,806,89,2,93,7,6,6,27,13,14,12,1,5,0,11,8,190,3,56,25,206,20,2,3,6,228,4,14,6,43,244,6,5,7,9,27,21,10,8,5,30,5,1,398,5,9,11,6,2,22,17,7,4,9,4,163,4,1,14,8,13,43,11,5,332,9,10,1,35,21,6,16,3,14,13,16,21
"863",295,34,18,3,3,51,10,252,5,222,5,13,16,65,4,98,7,66,6,20,122,7,4,5,8,17,7,46,17,11,34,7,78,772,95,2,85,9,1,5,26,14,26,5,5,10,5,5,8,188,6,58,33,177,12,5,5,5,198,1,10,6,71,229,6,1,6,8,21,27,8,6,16,20,6,3,411,4,18,3,5,3,44,16,6,15,2,2,133,9,1,9,3,10,31,6,10,331,26,13,4,50,2,5,8,1,11,22,7,18
"864",342,14,25,8,2,66,12,244,5,188,8,8,24,91,3,108,1,42,6,9,84,3,8,2,3,18,4,32,14,25,18,3,98,745,94,0,83,4,7,4,30,15,15,15,5,2,0,8,6,176,5,65,27,197,21,1,5,8,212,3,7,6,46,204,4,2,12,7,29,27,9,4,15,36,15,4,415,5,11,11,14,1,57,6,10,9,16,7,133,5,7,3,5,13,58,20,13,337,18,4,9,23,9,8,13,7,15,20,4,16
"865",301,18,23,5,2,75,14,194,8,228,17,6,14,72,5,88,3,52,7,18,122,6,4,4,3,15,2,38,12,13,15,4,69,722,120,2,78,3,5,6,37,13,18,9,3,6,2,9,4,182,3,62,43,195,31,2,7,5,188,2,5,3,40,249,2,5,10,19,23,33,13,2,15,36,8,0,456,12,3,11,13,2,29,6,8,21,6,6,146,8,1,7,6,10,34,11,5,318,23,10,8,43,13,5,17,6,14,19,22,24
"866",324,14,8,2,1,38,8,203,2,256,18,7,34,78,5,107,6,60,5,9,89,13,4,18,0,8,4,49,15,4,24,4,109,799,106,4,94,12,1,8,29,14,14,6,4,4,0,16,2,167,2,61,19,203,18,1,5,4,211,2,8,7,44,236,13,5,17,12,29,18,2,2,6,59,2,6,393,1,6,15,11,3,51,5,8,15,2,2,107,5,2,9,3,11,54,14,8,319,10,2,2,42,9,12,17,5,17,22,8,12
"867",333,20,30,4,3,41,20,178,5,247,14,11,28,73,4,95,5,63,0,9,110,11,1,2,4,22,1,29,17,6,26,7,74,683,91,5,61,11,4,5,48,9,24,4,3,7,1,9,1,196,7,52,34,193,24,2,2,4,173,2,11,5,54,241,1,2,5,9,20,40,19,8,15,37,4,4,427,3,14,7,26,7,38,17,13,17,11,3,154,3,4,6,19,9,53,20,7,351,19,4,5,27,12,5,21,4,35,6,7,23
"868",312,20,14,2,8,62,19,224,1,232,4,8,27,74,4,75,7,61,4,14,89,3,4,5,3,12,2,25,10,11,34,4,69,807,138,6,67,12,3,10,25,16,11,3,2,5,5,15,8,169,12,56,36,221,13,3,6,6,211,0,8,7,47,227,8,2,8,9,25,26,7,2,8,36,5,6,416,1,16,9,9,8,34,6,2,9,10,7,126,3,1,14,6,17,58,10,4,316,13,2,3,45,9,2,10,7,17,31,8,31
"869",372,14,6,1,3,57,18,206,10,248,17,14,15,73,5,95,4,49,3,12,126,4,6,8,9,18,3,34,16,10,32,1,88,693,95,2,88,2,1,3,37,20,5,8,5,6,1,10,3,165,7,77,21,252,13,4,4,7,183,3,11,6,50,185,8,4,15,10,24,22,12,1,4,36,12,0,426,2,7,6,6,6,37,6,5,3,5,2,163,8,3,2,3,17,53,13,17,380,13,0,3,24,10,3,19,3,35,12,2,14
"870",292,22,21,1,0,58,7,259,6,218,12,15,20,90,9,92,7,41,4,11,107,10,9,5,1,19,1,44,12,11,11,0,87,807,88,5,69,3,1,2,24,7,30,9,6,6,1,14,2,253,7,56,42,168,15,3,2,10,213,11,14,11,40,232,8,0,6,6,33,28,7,7,2,45,10,1,390,3,9,5,8,2,36,14,9,9,4,4,115,4,3,4,5,11,29,7,11,325,23,15,6,40,9,6,16,3,18,14,17,20
"871",313,14,7,1,3,77,17,222,10,206,13,4,19,67,14,79,1,49,6,22,120,20,9,6,5,8,2,45,9,15,11,5,89,761,79,5,51,7,3,5,29,7,12,18,11,9,4,8,2,165,7,46,44,227,23,1,7,6,227,6,15,15,50,194,7,1,7,6,32,16,2,5,4,30,0,3,433,8,14,6,13,2,40,4,12,15,9,8,141,2,2,5,3,8,55,13,13,382,17,8,3,31,8,5,11,10,24,21,2,27
"872",322,19,22,2,2,59,13,196,3,205,15,9,28,95,10,73,6,69,3,10,115,6,13,2,2,13,3,39,16,5,28,10,90,798,120,4,58,2,6,3,35,18,10,7,2,5,7,11,6,204,5,50,21,198,23,6,4,6,165,2,12,8,43,242,11,1,22,15,26,19,8,1,6,25,3,2,417,4,9,12,12,3,54,9,7,13,4,5,128,9,7,3,10,12,40,10,10,336,9,14,8,27,7,7,21,4,19,12,8,27
"873",301,13,18,1,1,80,16,247,0,205,7,13,9,88,7,94,5,41,3,10,90,6,8,8,3,16,12,42,13,9,32,4,108,767,92,1,71,10,4,3,38,14,19,2,2,6,4,6,12,178,5,54,44,182,10,3,2,7,181,5,12,5,36,221,5,3,14,6,20,38,9,7,4,48,10,2,446,5,11,5,15,4,33,4,3,10,4,5,129,2,3,5,15,16,37,12,4,357,23,11,3,51,14,0,13,3,18,24,6,37
"874",273,27,25,2,4,47,14,224,5,201,12,2,29,76,1,88,4,54,1,22,118,8,5,4,10,12,11,35,8,11,19,2,86,795,75,5,92,5,12,1,44,4,10,3,1,3,1,20,2,181,10,45,35,195,24,5,6,1,242,5,13,4,42,235,3,4,12,8,19,26,10,9,9,30,5,8,441,3,10,7,14,3,44,11,5,9,10,3,131,1,3,4,5,9,35,19,16,337,22,12,4,49,8,7,13,6,14,24,1,21
"875",266,16,21,2,2,45,9,233,0,205,14,4,17,101,6,107,6,59,3,15,117,9,8,11,5,16,8,26,30,14,27,4,77,762,105,7,98,8,3,4,24,18,14,14,13,1,0,4,4,174,12,54,32,206,17,4,2,4,196,3,13,4,52,227,7,5,4,9,27,31,16,2,3,52,9,4,378,2,16,2,18,5,38,13,11,10,9,1,152,6,4,4,9,13,56,14,9,335,24,7,10,40,6,2,17,5,15,13,6,19
"876",307,37,32,3,0,53,15,248,2,221,8,9,21,84,7,78,4,54,6,10,86,14,7,5,5,12,4,23,11,5,24,2,98,716,126,2,85,0,4,3,31,18,23,6,2,1,4,8,2,144,8,82,42,182,25,3,3,5,207,3,12,5,53,198,4,5,12,7,18,32,8,4,8,32,3,15,442,2,16,10,1,2,49,9,2,13,5,3,144,7,3,10,6,16,56,13,7,337,21,10,7,34,12,4,20,7,21,15,18,32
"877",294,28,17,1,6,40,22,220,6,246,25,11,20,88,7,99,3,45,7,8,107,5,4,6,3,14,10,42,11,3,19,4,71,772,93,2,89,8,0,1,24,18,11,4,3,5,2,11,4,192,7,57,41,187,17,15,4,13,206,6,5,0,51,218,2,1,9,6,20,24,21,6,10,27,7,4,407,0,8,4,18,1,38,15,6,5,3,3,118,20,7,3,7,14,43,10,10,353,23,11,5,53,14,12,19,0,15,24,11,25
"878",246,22,13,3,3,52,20,240,5,247,4,8,13,85,9,92,4,52,1,17,104,13,4,2,5,16,9,38,15,9,22,6,124,825,72,2,66,13,5,10,29,18,17,2,2,2,2,6,5,202,4,59,27,170,12,2,4,11,201,9,12,5,52,218,3,2,17,7,44,24,7,5,8,32,6,7,427,1,6,12,14,2,23,12,9,10,5,3,150,1,1,3,15,9,48,3,12,314,17,11,8,45,18,5,7,5,20,17,13,25
"879",242,27,11,2,4,37,13,181,4,210,15,3,19,66,4,95,2,59,4,11,120,10,3,6,6,9,2,45,15,4,26,8,85,738,101,3,92,10,10,2,43,7,25,6,4,7,3,3,4,203,12,70,25,194,17,5,6,7,252,6,10,6,49,193,7,11,8,15,23,26,8,7,14,41,8,3,527,1,7,6,17,2,33,11,7,8,4,1,128,3,6,3,10,13,47,7,25,346,13,4,10,35,3,7,19,6,17,17,3,22
"880",295,18,20,0,1,43,16,212,3,213,25,4,23,66,16,116,2,77,3,10,94,6,15,5,8,26,9,34,19,10,17,7,81,714,134,4,76,1,2,4,29,17,9,8,7,13,3,15,1,209,3,47,27,233,38,6,0,1,182,1,8,15,47,229,3,1,3,4,25,21,11,17,17,35,10,1,452,8,6,3,12,1,40,16,4,8,6,3,159,1,4,3,11,13,45,4,18,292,20,6,4,38,5,5,11,5,23,21,8,20
"881",291,22,26,1,2,58,16,190,1,239,11,11,16,73,1,103,8,53,8,17,121,7,16,9,3,17,0,39,16,8,14,18,73,825,89,7,79,9,0,2,27,5,14,9,6,8,3,4,4,191,3,43,21,201,17,3,6,5,212,2,5,11,30,230,5,9,5,14,25,19,4,17,10,43,9,3,416,1,4,6,13,2,21,15,9,7,11,7,115,12,9,11,6,12,46,21,11,315,29,3,4,64,4,4,28,6,17,15,10,24
